rule_idx	rule	rule_regex	rule_len	hits	scope	confidence
40	ɹ -> ∅ / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -constr gl, -round, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	ɹ -> ∅ / (k|ɡ|v|p|f|b|β|h) (ɔ) __ (ŋ|n|k|ɡ|t|d|d͡ʒ|t͡ʃ)	505	4.0	4.0	0.8795102700976709
41	ɹ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -consonantal, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, +spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	ɹ -> ∅ / (⋊) (h) (ɔ) __ (n|z|t|s|d)	644	2.0	2.0	0.7915953685536075
42	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (n|z|t|s|d)	391	8.0	9.0	0.8345617467255069
43	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (t|d|d͡ʒ|t͡ʃ)	398	6.0	7.0	0.793163167681256
44	ɹ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -consonantal, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, +spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ɹ -> ∅ / (⋊) (h) (ɔ) __ (n) (⋉)	706	1.0	1.0	0.0
45	ɹ -> ∅ / X [+C/V, -syllabic, -stress, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -round, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	ɹ -> ∅ / (f|h) (ɔ) __ (ŋ|n|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	540	3.0	3.0	0.8478608772434439
46	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (n|m)	387	4.0	4.0	0.8795102700976709
47	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	ɹ -> ∅ / (ɑ) __ (n|m|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ)	370	8.0	9.0	0.8345617467255069
48	ɹ -> ∅ / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	ɹ -> ∅ / (k|h) (ɔ) __ (n|z|t|s|d)	567	3.0	3.0	0.8478608772434439
49	ɹ -> ∅ / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ɹ -> ∅ / (k|ɡ|p|b) (ɔ) __ (d) (⋉)	687	2.0	2.0	0.7915953685536075
50	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (n|m|d|b|d͡ʒ)	368	7.0	8.0	0.8161657500023735
51	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (n|m|t|p|d|b|d͡ʒ|t͡ʃ)	360	10.0	11.0	0.8621476497621283
52	ɹ -> ∅ / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -round, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	ɹ -> ∅ / (p|f|h) (ɑ) __ (n|m|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ)	501	3.0	3.0	0.8478608772434439
53	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (z|t|s|d)	410	7.0	8.0	0.8161657500023735
54	ɹ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -consonantal, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, +spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [-begin/end]	ɹ -> ∅ / (⋊) (h) (ɔ) __ (s) (⋉)	724	1.0	1.0	0.0
55	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (t|d)	452	5.0	6.0	0.7635729812512861
56	ɹ -> ∅ / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -round, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	ɹ -> ∅ / (k|p|f|h) (ɔ) __ (ŋ|n|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	500	4.0	4.0	0.8795102700976709
57	ɹ -> ∅ / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, +LABIAL, -round, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	ɹ -> ∅ / (v|p|f|b|β) (ɔ) __ (k|ɡ|t|d)	586	2.0	2.0	0.7915953685536075
58	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (k|ɡ|t|d|d͡ʒ|t͡ʃ)	379	7.0	8.0	0.8161657500023735
59	ɹ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	ɹ -> ∅ / (⋊) (k) (ɑ) __ (t|d)	710	2.0	2.0	0.7915953685536075
60	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (k|t|t͡ʃ)	387	4.0	4.0	0.8795102700976709
61	ɹ -> ∅ / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	ɹ -> ∅ / (k|p) (ɑ) __ (t|s)	634	2.0	2.0	0.7915953685536075
62	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	ɹ -> ∅ / (ɑ) __ (n|m|d|b|d͡ʒ)	391	4.0	5.0	0.7240838608479855
63	ɹ -> ∅ / [+begin/end] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-begin/end]	ɹ -> ∅ / (⋊) (ɑ) __ (m) (⋉)	451	1.0	1.0	0.0
64	ɹ -> ∅ / [+begin/end] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-begin/end]	ɹ -> ∅ / (⋊) (ɑ) __ (m) (i) (⋉)	680	1.0	1.0	0.0
65	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (n|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	366	9.0	10.0	0.8496096751816933
66	ɹ -> ∅ / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	ɹ -> ∅ / (k|h) (ɑ) __ (t|d)	620	3.0	3.0	0.8478608772434439
67	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (ŋ|n|m|k|ɡ|t|p|d|b|d͡ʒ|t͡ʃ)	351	11.0	12.0	0.8727554859193395
68	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +strident, -lateral, -DORSAL] X	ɹ -> ∅ / (ɑ) __ (ʃ|s|t͡ʃ)	445	2.0	2.0	0.7915953685536075
69	ɹ -> ∅ / [+begin/end] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	ɹ -> ∅ / (⋊) (ɑ) __ (n|m|t|p|d|b|d͡ʒ|t͡ʃ)	394	3.0	3.0	0.8478608772434439
70	ɹ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, +DORSAL, -high, -low, -front, +back] [-begin/end]	ɹ -> ∅ / (⋊) (p) (ɑ) __ (s) (ə) (ɫ) (⋉)	1202	1.0	1.0	0.0
71	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (n|t|d|d͡ʒ|t͡ʃ)	379	7.0	8.0	0.8161657500023735
72	ɹ -> ∅ / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -round, -labiodental, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	ɹ -> ∅ / (k|p|h) (ɑ) __ (t|s)	577	3.0	3.0	0.8478608772434439
73	ɹ -> ∅ / X [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] X	ɹ -> ∅ / (ɒ|ɑ|ɔ|o) __ (t|ʃ|s|θ|t͡ʃ)	393	5.0	5.0	0.900124790564984
74	ɹ -> ∅ / [+begin/end] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] X	ɹ -> ∅ / (⋊) (ɑ) __ (m)	440	2.0	2.0	0.7915953685536075
75	ɹ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ɹ -> ∅ / (⋊) (b) (ɔ) __ (d) (⋉)	724	1.0	1.0	0.0
