rule_idx	rule	rule_regex	rule_len	hits	scope	confidence
58	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|ɹ) __ (n|m|t|p|d|b|d͡ʒ|t͡ʃ)	276	4.0	4.0	0.8795102700976709
59	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (k|ɡ|t|p|d|b)	277	5.0	5.0	0.900124790564984
60	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ)	205	13.0	13.0	0.9576797049216901
61	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	261	6.0	6.0	0.9146745292843932
62	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] X	æ -> a / (k|h) __ (m) (ɹ̩)	582	2.0	2.0	0.7915953685536075
63	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|h) __ (n|m)	307	5.0	5.0	0.900124790564984
64	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -spread gl, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ) __ (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ)	213	11.0	11.0	0.9505677122585596
65	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (n|m|t|p|d|b|d͡ʒ|t͡ʃ)	267	6.0	6.0	0.9146745292843932
66	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (ŋ|n|k|ɡ|t|d|d͡ʒ|t͡ʃ)	259	6.0	6.0	0.9146745292843932
67	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (n|m|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|ɹ) __ (n|m|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	255	8.0	8.0	0.9338926245948401
68	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (ŋ|m|k|ɡ|p|b) __ (ŋ|n|k|ɡ|t|d|d͡ʒ|t͡ʃ)	310	4.0	4.0	0.8795102700976709
69	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (k|ɡ|p|b|h) __ (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	268	9.0	9.0	0.9405769851841767
70	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -lateral, -DORSAL] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (n|z|t|s|d|θ|ð)	272	8.0	8.0	0.9338926245948401
71	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (p|b|h) __ (n|m|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	286	6.0	6.0	0.9146745292843932
72	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|ɹ|h) __ (k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	270	5.0	5.0	0.900124790564984
73	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] X	æ -> a / (n|m|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|ɹ|h) __ (n|t|d|d͡ʒ|t͡ʃ)	275	6.0	6.0	0.9146745292843932
74	æ -> a / X __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a /  __ (t|p)	207	5.0	5.0	0.900124790564984
75	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (ŋ|n|m|ɡ|z|d|b|ð|d͡ʒ|j|ɹ)	215	7.0	7.0	0.9255078056777428
76	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (ɫ|ɡ|z|d|b|ð|d͡ʒ) __ (ŋ|n|ɡ|d|d͡ʒ)	287	3.0	3.0	0.8478608772434439
77	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -strident] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|t|d|θ|ð|ɹ) __ (ŋ|n|m|ɡ|d|b|d͡ʒ)	286	3.0	3.0	0.8478608772434439
78	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (ɫ|ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ|j|ɹ)	204	9.0	9.0	0.9405769851841767
79	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral, -DORSAL] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (t|d|θ|ð|ɹ)	252	5.0	5.0	0.900124790564984
80	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (ŋ|n|m|k|ɡ|t|p|d|b|d͡ʒ|t͡ʃ)	250	9.0	9.0	0.9405769851841767
81	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -lateral, -DORSAL] X	æ -> a / (z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|ɹ|h) __ (n|z|t|s|d|θ|ð)	281	7.0	7.0	0.9255078056777428
82	æ -> a / [+begin/end] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, +distributed, -strident, -lateral, -DORSAL] [-begin/end]	æ -> a / (⋊) (b) __ (θ) (⋉)	495	1.0	1.0	0.0
83	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|ɹ) __ (n|m|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	263	6.0	6.0	0.9146745292843932
84	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (ɫ|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (ŋ|n|ɡ|d|d͡ʒ)	253	5.0	5.0	0.900124790564984
85	æ -> a / X [+C/V, -syllabic, -stress, -approximant, -tap, -trill, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|h) __ (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	239	12.0	12.0	0.9543996414282906
86	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	æ -> a / (k|ɡ|p|b) __ (t|s)	405	2.0	2.0	0.7915953685536075
87	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ŋ|m|k|ɡ|p|b) __ (ŋ|n|m|k|ɡ|t|p|d|b|d͡ʒ|t͡ʃ)	301	6.0	6.0	0.9146745292843932
88	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral, -DORSAL] X	æ -> a / (k|h) __ (t|d|θ|ð|ɹ)	304	3.0	3.0	0.8478608772434439
89	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ)	195	14.0	14.0	0.9605192135447681
90	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (ɫ|ɡ|z|d|b|ð|d͡ʒ|j|ɹ) __ (ŋ|n|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	252	7.0	7.0	0.9255078056777428
91	æ -> a / X [+C/V, -syllabic, -stress, -consonantal, +continuant, -tap, -trill, -nasal, -constr gl, -LABIAL, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (ɹ|h) __ (n|m|t|p|d|b|d͡ʒ|t͡ʃ)	300	5.0	5.0	0.900124790564984
92	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] X	æ -> a / (ŋ|m|k|ɡ|p|b) __ (ŋ|m|k|ɡ|p|b)	311	3.0	3.0	0.8478608772434439
93	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (n|m|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	254	8.0	8.0	0.9338926245948401
94	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +sonorant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|h) __ (n|m|ɹ)	258	6.0	6.0	0.9146745292843932
95	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -strident, -lateral, -DORSAL] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (n|t|d|θ|ð)	283	7.0	7.0	0.9255078056777428
96	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (ŋ|n|k|ɡ|t|d|d͡ʒ|t͡ʃ)	255	7.0	7.0	0.9255078056777428
97	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|ŋ|n|m|ɡ|z|d|b|ð|d͡ʒ|j|ɹ) __ (k|ɡ|t|p|d|b|d͡ʒ|t͡ʃ)	267	5.0	5.0	0.900124790564984
98	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +DORSAL, -low] __ [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|k|ɡ) __ (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ)	245	4.0	4.0	0.8795102700976709
99	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] X	æ -> a / (ŋ|n|m|k|ɡ|t|p|d|b|d͡ʒ|t͡ʃ) __ (m|p|b)	319	3.0	3.0	0.8478608772434439
100	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -tap, -trill, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (ŋ|n|ɡ|z|d|ð|d͡ʒ|j|ɹ)	222	5.0	5.0	0.900124790564984
101	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	256	7.0	7.0	0.9255078056777428
102	æ -> a / X [+C/V, -syllabic, -stress, -approximant, -tap, -trill, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] X	æ -> a / (ŋ|m|k|ɡ|p|b|h) __ (n|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ|ɹ)	249	8.0	8.0	0.9338926245948401
103	æ -> a / X [+C/V, -syllabic, -stress, -approximant, -tap, -trill, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|h) __ (ŋ|n|m|k|ɡ|t|p|d|b|d͡ʒ|t͡ʃ)	252	10.0	10.0	0.9460315775665371
104	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +sonorant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (k|t) __ (n|m|ɹ)	332	3.0	3.0	0.8478608772434439
105	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ|h) __ (ŋ|n|m|ɡ|d|b|d͡ʒ)	244	8.0	8.0	0.9338926245948401
106	æ -> a / X [+C/V, -syllabic, -stress, -approximant, -tap, -trill, -constr gl, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (m|p|b|h) __ (k|ɡ|t|p|d|b)	308	3.0	3.0	0.8478608772434439
107	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ŋ|m|k|ɡ|p|b) __ (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ)	307	6.0	6.0	0.9146745292843932
108	æ -> a / X [+C/V, -syllabic, -stress, -approximant, -tap, -trill, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] X	æ -> a / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|h) __ (ŋ|m|k|ɡ|p|b)	262	5.0	5.0	0.900124790564984
109	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] X	æ -> a / (k|ɡ|p|b|h) __ (ŋ|m|ɡ|b)	299	3.0	3.0	0.8478608772434439
110	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	æ -> a / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (ŋ|n|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	246	8.0	8.0	0.9338926245948401
111	æ -> a / X [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -spread gl, -constr gl, -round, -labiodental] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	æ -> a / (ɫ|ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ) __ (k|ɡ|t|p|d|b|d͡ʒ|t͡ʃ)	273	5.0	5.0	0.900124790564984
112	æ -> a / X [+C/V, -syllabic, -stress, -sonorant, -approximant, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	æ -> a / (k|ɡ|p|b|h) __ (n|m)	317	4.0	4.0	0.8795102700976709
113	æ -> a / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -strident, -lateral, -DORSAL] X	æ -> a / (z|t|ʃ|s|p|d|b|θ|ð|d͡ʒ|t͡ʃ|ɹ|h) __ (n|t|d|θ|ð)	292	6.0	6.0	0.9146745292843932
